class,tel,filt,night,exposure,imageid
1,2,o,a58679o0741,01911,02a58679o0741o
1,2,o,a60034o0594,03173,02a60034o0594o
1,4,o,a60018o0825,05874,04a60018o0825o
1,4,o,a60067o0593,06429,04a60067o0593o
1,1,o,a59594o0491,01152,01a59594o0491o
1,1,o,a59616o0254,04331,01a59616o0254o
1,3,o,a59766o0475,33882,03a59766o0475o
1,3,c,a60082o0221,18239,03a60082o0221c
1,3,c,a59673o0065,03135,03a59673o0065c
1,2,o,a59087o0260,11491,02a59087o0260o
1,4,o,a59694o0634,05702,04a59694o0634o
1,1,o,a59872o0065,04381,01a59872o0065o
1,2,o,a60017o0299,01071,02a60017o0299o
1,3,o,a60020o0257,01056,03a60020o0257o
1,4,o,a60048o0636,02386,04a60048o0636o
1,1,o,a59003o0510,05901,01a59003o0510o
1,1,c,a59850o0340,01637,01a59850o0340c
1,2,o,a59087o0260,10761,02a59087o0260o
1,3,o,a60036o0224,11213,03a60036o0224o
1,4,o,a59615o0253,12910,04a59615o0253o
1,4,c,a60058o0769,11745,04a60058o0769c
1,3,o,a60041o0579,06217,03a60041o0579o
1,4,c,a60000o0781,13624,04a60000o0781c
1,2,o,a60034o0594,02045,02a60034o0594o
1,4,o,a59784o0343,05858,04a59784o0343o
1,2,c,a59289o0105,11330,02a59289o0105c
1,4,c,a60058o0769,06834,04a60058o0769c
1,4,o,a60022o0768,00590,04a60022o0768o
1,3,c,a60082o0221,28206,03a60082o0221c
1,3,c,a60082o0221,29191,03a60082o0221c
1,4,o,a59911o0111,00976,04a59911o0111o
1,3,o,a60013o0785,00040,03a60013o0785o
1,2,o,a59868o0714,04536,02a59868o0714o
1,4,o,a60019o0785,14809,04a60019o0785o
1,4,c,a59989o0288,02187,04a59989o0288c
1,4,o,a60019o0792,03786,04a60019o0792o
1,1,o,a59825o0445,17885,01a59825o0445o
1,3,c,a60082o0221,15495,03a60082o0221c
1,4,o,a60019o0792,08638,04a60019o0792o
1,4,o,a59613o0267,06387,04a59613o0267o
1,4,c,a59941o0326,08828,04a59941o0326c
1,2,c,a59876o0335,03716,02a59876o0335c
1,3,o,a59682o0533,01685,03a59682o0533o
1,1,o,a59015o0497,33215,01a59015o0497o
1,4,c,a59879o0310,01634,04a59879o0310c
1,2,o,a59885o0346,01902,02a59885o0346o
1,1,o,a59015o0497,32163,01a59015o0497o
1,4,o,a59971o0379,02548,04a59971o0379o
1,2,o,a59627o0226,09975,02a59627o0226o
1,1,c,a59905o0899,00325,01a59905o0899c
1,4,c,a59939o0304,16372,04a59939o0304c
1,3,o,a59895o0581,05750,03a59895o0581o
1,4,o,a59833o0052,08505,04a59833o0052o
1,4,o,a59985o0579,01821,04a59985o0579o
1,3,o,a60036o0224,10269,03a60036o0224o
1,3,c,a60031o0613,02361,03a60031o0613c
1,3,c,a59759o0331,11097,03a59759o0331c
1,3,o,a59933o0461,03386,03a59933o0461o
1,1,o,a59862o0286,01764,01a59862o0286o
1,4,o,a59613o0267,06336,04a59613o0267o
1,4,o,a60067o0593,09408,04a60067o0593o
1,1,o,a59104o0234,41476,01a59104o0234o
1,2,o,a60021o0662,00646,02a60021o0662o
1,4,c,a59881o0617,02486,04a59881o0617c
1,1,o,a59800o0496,04597,01a59800o0496o
1,4,o,a59717o0398,16227,04a59717o0398o
1,2,c,a59870o0128,01630,02a59870o0128c
1,2,o,a59895o0074,04974,02a59895o0074o
1,3,c,a60017o0161,00994,03a60017o0161c
1,1,o,a59875o0810,04488,01a59875o0810o
1,2,o,a60086o0251,01149,02a60086o0251o
1,4,o,a59919o0463,10463,04a59919o0463o
1,4,c,a59927o0068,02639,04a59927o0068c
1,2,o,a59909o0476,02806,02a59909o0476o
1,3,c,a60033o0671,00048,03a60033o0671c
1,3,c,a60082o0221,31151,03a60082o0221c
1,1,o,a59825o0445,03909,01a59825o0445o
1,3,c,a59671o0784,15596,03a59671o0784c
1,1,o,a59616o0218,06837,01a59616o0218o
1,1,o,a59015o0497,08834,01a59015o0497o
2,2,o,a59899o0640,07316,02a59899o0640o
2,4,o,a59947o0470,02706,04a59947o0470o
2,4,o,a60002o0179,13480,04a60002o0179o
2,2,o,a59896o0166,03481,02a59896o0166o
2,2,o,a59868o0714,03503,02a59868o0714o
2,2,o,a59488o0374,05848,02a59488o0374o
2,2,o,a60024o0524,03641,02a60024o0524o
2,2,c,a60059o0444,03272,02a60059o0444c
2,2,o,a59126o0175,15288,02a59126o0175o
2,4,c,a59875o0265,02022,04a59875o0265c
2,4,o,a59919o0219,02892,04a59919o0219o
2,2,c,a57870o0572,11969,02a57870o0572c
2,2,o,a59914o0640,06368,02a59914o0640o
2,2,o,a59884o0298,01923,02a59884o0298o
2,2,o,a59244o0358,04686,02a59244o0358o
2,1,o,a59599o0861,00592,01a59599o0861o
2,2,o,a57523o0061,05349,02a57523o0061o
2,2,o,a60029o0538,02390,02a60029o0538o
2,2,c,a59457o0318,04023,02a59457o0318c
2,2,c,a60049o0558,03521,02a60049o0558c
2,2,c,a59142o0881,03181,02a59142o0881c
2,2,o,a59927o0481,05465,02a59927o0481o
2,2,o,a57466o0533,04295,02a57466o0533o
2,3,o,a60021o0902,01994,03a60021o0902o
2,3,c,a60016o0064,14355,03a60016o0064c
2,2,o,a59487o0740,03876,02a59487o0740o
2,3,o,a59977o0556,02346,03a59977o0556o
2,2,o,a59885o0293,04325,02a59885o0293o
2,2,o,a57364o0284,06968,02a57364o0284o
2,2,o,a59478o0373,02897,02a59478o0373o
2,3,o,a59893o0092,00902,03a59893o0092o
2,2,o,a59908o0086,02410,02a59908o0086o
2,2,o,a57523o0085,03444,02a57523o0085o
2,2,o,a59087o0260,15993,02a59087o0260o
2,1,o,a59860o0524,01183,01a59860o0524o
2,1,o,a59494o0735,00175,01a59494o0735o
2,2,c,a59998o0623,03464,02a59998o0623c
2,2,o,a60023o0811,03412,02a60023o0811o
2,2,o,a59927o0476,03875,02a59927o0476o
2,2,o,a59885o0257,04877,02a59885o0257o
2,2,o,a59126o0175,14535,02a59126o0175o
2,2,o,a60085o0114,02292,02a60085o0114o
2,2,o,a59543o0531,05008,02a59543o0531o
2,1,o,a59597o0406,02125,01a59597o0406o
2,2,o,a57365o0266,05834,02a57365o0266o
2,2,o,a60022o0845,09571,02a60022o0845o
2,2,c,a59455o0269,16372,02a59455o0269c
2,1,o,a59614o0133,03873,01a59614o0133o
2,2,o,a60031o0815,04957,02a60031o0815o
2,2,c,a59884o0625,01573,02a59884o0625c
2,2,o,a57523o0096,03283,02a57523o0096o
2,2,c,a59881o0592,06450,02a59881o0592c
2,2,o,a59481o0927,12855,02a59481o0927o
2,2,o,a59420o0758,05323,02a59420o0758o
2,2,c,a59881o0592,10232,02a59881o0592c
2,2,o,a59916o0061,02549,02a59916o0061o
2,2,o,a59841o0822,04454,02a59841o0822o
2,2,c,a59876o0024,07274,02a59876o0024c
2,3,c,a60021o0584,08223,03a60021o0584c
2,2,o,a60022o0845,09581,02a60022o0845o
2,2,o,a60034o0815,20690,02a60034o0815o
2,2,o,a59126o0175,09332,02a59126o0175o
2,3,o,a60021o0902,03196,03a60021o0902o
2,2,o,a59319o0135,04164,02a59319o0135o
2,2,c,a57778o0739,04055,02a57778o0739c
2,2,c,a59870o0128,05348,02a59870o0128c
2,4,o,a60006o0845,04897,04a60006o0845o
2,2,o,a60029o0712,00970,02a60029o0712o
2,2,c,a57981o0046,17571,02a57981o0046c
2,2,o,a60034o0594,02257,02a60034o0594o
2,2,o,a60015o0756,06100,02a60015o0756o
2,2,c,a59455o0269,18983,02a59455o0269c
2,2,c,a57778o0668,03918,02a57778o0668c
2,2,c,a59769o0635,02996,02a59769o0635c
2,2,o,a59514o0627,02671,02a59514o0627o
2,1,c,a59850o0757,03179,01a59850o0757c
2,2,c,a57981o0046,13238,02a57981o0046c
2,2,o,a59095o0617,02386,02a59095o0617o
2,2,o,a59222o0997,01820,02a59222o0997o
2,1,c,a59850o0340,00473,01a59850o0340c
2,2,o,a57523o0085,03355,02a57523o0085o
2,2,c,a59455o0269,11720,02a59455o0269c
2,2,o,a59892o0528,03824,02a59892o0528o
2,1,o,a59597o0189,01421,01a59597o0189o
2,2,c,a57981o0020,09525,02a57981o0020c
2,2,o,a60082o0332,03507,02a60082o0332o
2,2,o,a60020o0740,03222,02a60020o0740o
2,2,o,a59916o0455,05529,02a59916o0455o
2,2,o,a59543o0531,02830,02a59543o0531o
2,2,c,a59142o0881,02785,02a59142o0881c
2,3,o,a59997o0231,06833,03a59997o0231o
2,2,c,a59880o0156,02936,02a59880o0156c
2,2,o,a60034o0783,06676,02a60034o0783o
2,2,c,a60057o0516,04312,02a60057o0516c
2,2,c,a59870o0487,03491,02a59870o0487c
2,2,o,a60082o0311,04125,02a60082o0311o
2,2,c,a59876o0335,01852,02a59876o0335c
2,2,o,a60029o0712,02096,02a60029o0712o
2,1,o,a59597o0189,01222,01a59597o0189o
2,2,o,a59873o0258,07498,02a59873o0258o
2,2,o,a59606o0232,06188,02a59606o0232o
2,2,o,a57532o0154,04839,02a57532o0154o
2,2,c,a59223o0483,04835,02a59223o0483c
2,2,o,a59514o0627,02231,02a59514o0627o
2,2,o,a59884o0369,00722,02a59884o0369o
2,1,o,a59800o0496,03837,01a59800o0496o
2,2,o,a59896o0166,02057,02a59896o0166o
2,2,c,a59884o0625,02888,02a59884o0625c
2,2,o,a59885o0293,07032,02a59885o0293o
2,2,o,a60082o0294,05166,02a60082o0294o
2,2,o,a57475o0054,22419,02a57475o0054o
2,2,o,a59884o0280,03921,02a59884o0280o
2,2,o,a60022o0845,18113,02a60022o0845o
2,2,o,a60024o0524,02379,02a60024o0524o
2,2,o,a59914o0640,09124,02a59914o0640o
2,2,c,a57489o0053,16727,02a57489o0053c
2,3,c,a59849o0716,00547,03a59849o0716c
2,1,c,a59430o0500,07800,01a59430o0500c
2,2,o,a59087o0260,16096,02a59087o0260o
2,2,o,a60039o0730,06009,02a60039o0730o
2,2,o,a59892o0528,03224,02a59892o0528o
2,2,o,a59884o0298,01895,02a59884o0298o
2,2,o,a59217o0703,02531,02a59217o0703o
2,2,o,a57413o0626,05820,02a57413o0626o
2,2,o,a60020o0740,03684,02a60020o0740o
2,2,c,a59142o0881,03029,02a59142o0881c
2,2,c,a59457o0318,05412,02a59457o0318c
2,2,c,a58279o0043,04111,02a58279o0043c
2,4,o,a59833o0052,07193,04a59833o0052o
2,2,c,a59082o0591,02910,02a59082o0591c
2,4,c,a59939o0304,09322,04a59939o0304c
2,3,o,a59893o0294,00236,03a59893o0294o
2,2,c,a59289o0105,09881,02a59289o0105c
2,2,o,a60015o0756,06079,02a60015o0756o
2,2,o,a60024o0473,03448,02a60024o0473o
2,2,c,a57778o0692,03485,02a57778o0692c
2,4,o,a60006o0845,04563,04a60006o0845o
2,4,o,a59971o0379,03522,04a59971o0379o
2,2,o,a60039o0696,03435,02a60039o0696o
2,2,o,a60009o0625,07514,02a60009o0625o
2,2,c,a59677o0193,02897,02a59677o0193c
2,2,o,a57414o0749,04193,02a57414o0749o
2,2,c,a57489o0053,16638,02a57489o0053c
2,4,o,a60012o0481,04958,04a60012o0481o
2,1,o,a59618o0894,02357,01a59618o0894o
2,4,o,a59923o0447,02501,04a59923o0447o
2,2,o,a59902o0604,04021,02a59902o0604o
2,2,c,a59222o0711,05814,02a59222o0711c
2,2,c,a59616o0728,03419,02a59616o0728c
2,2,c,a57778o0739,04785,02a57778o0739c
2,2,o,a60043o0507,03197,02a60043o0507o
2,2,c,a59462o0296,05214,02a59462o0296c
2,2,o,a59356o0096,02738,02a59356o0096o
2,2,o,a59222o0997,01499,02a59222o0997o
2,2,o,a57907o0432,23049,02a57907o0432o
2,3,c,a59961o0227,03044,03a59961o0227c
2,2,o,a57413o0614,06743,02a57413o0614o
2,2,c,a59289o0105,07805,02a59289o0105c
2,2,o,a57523o0085,03083,02a57523o0085o
2,2,o,a60020o0765,04370,02a60020o0765o
2,2,o,a59898o0212,03421,02a59898o0212o
2,2,o,a60021o0662,02506,02a60021o0662o
2,2,c,a57778o0667,03816,02a57778o0667c
2,2,o,a59927o0481,05754,02a59927o0481o
2,2,o,a60022o0845,11002,02a60022o0845o
2,2,c,a59251o0430,04474,02a59251o0430c
2,1,c,a59850o0340,01047,01a59850o0340c
2,3,c,a60032o0201,02552,03a60032o0201c
2,2,o,a60022o0845,11322,02a60022o0845o
2,3,o,a60004o0812,00682,03a60004o0812o
2,2,o,a59908o0108,02599,02a59908o0108o
2,2,o,a59917o0425,06054,02a59917o0425o
2,1,o,a59871o0185,02274,01a59871o0185o
2,2,o,a59319o0135,04525,02a59319o0135o
2,2,o,a57365o0266,08913,02a57365o0266o
2,2,c,a59872o0386,03125,02a59872o0386c
2,2,o,a59927o0481,00468,02a59927o0481o
2,2,o,a59914o0640,06250,02a59914o0640o
2,2,o,a60082o0311,03648,02a60082o0311o
2,2,o,a60022o0845,19153,02a60022o0845o
2,3,o,a60031o0170,06567,03a60031o0170o
2,2,o,a59868o0435,02248,02a59868o0435o
2,3,o,a60064o0692,02949,03a60064o0692o
2,1,o,a59872o0065,03349,01a59872o0065o
2,2,o,a60022o0608,02934,02a60022o0608o
2,4,c,a59939o0208,04917,04a59939o0208c
2,2,o,a59896o0248,03465,02a59896o0248o
2,1,o,a59597o0276,01092,01a59597o0276o
2,2,o,a57475o0054,15665,02a57475o0054o
2,2,o,a60027o0481,02385,02a60027o0481o
2,2,c,a57778o0692,04701,02a57778o0692c
2,2,c,a59824o0771,02444,02a59824o0771c
2,2,o,a57466o0533,04720,02a57466o0533o
2,2,c,a59876o0568,03769,02a59876o0568c
2,2,o,a59916o0157,04364,02a59916o0157o
2,2,o,a60021o0856,01306,02a60021o0856o
2,2,c,a59289o0105,08405,02a59289o0105c
2,4,c,a60000o0781,09180,04a60000o0781c
2,2,o,a59319o0135,03631,02a59319o0135o
2,2,c,a59873o0046,02033,02a59873o0046c
2,4,o,a59963o0173,02953,04a59963o0173o
2,2,o,a59868o0822,03812,02a59868o0822o
2,2,c,a57778o0668,03110,02a57778o0668c
2,2,o,a57365o0212,08593,02a57365o0212o
2,2,c,a59880o0156,01909,02a59880o0156c
2,2,c,a59462o0296,04167,02a59462o0296c
2,2,o,a59244o0941,03867,02a59244o0941o
2,2,o,a59514o0627,01604,02a59514o0627o
2,2,o,a57365o0266,05102,02a57365o0266o
2,2,o,a57466o0533,03612,02a57466o0533o
2,4,o,a60024o0517,11601,04a60024o0517o
2,2,o,a60022o0845,13593,02a60022o0845o
2,2,o,a59913o0475,09183,02a59913o0475o
2,4,c,a60045o0158,05233,04a60045o0158c
2,2,o,a59884o0280,02855,02a59884o0280o
2,2,c,a59251o0430,02768,02a59251o0430c
2,4,o,a59985o0579,01299,04a59985o0579o
2,2,o,a57532o0191,02598,02a57532o0191o
2,2,o,a60082o0294,04221,02a60082o0294o
2,2,o,a59916o0157,03733,02a59916o0157o
2,2,o,a57532o0154,05628,02a57532o0154o
2,2,o,a57414o0749,05194,02a57414o0749o
2,2,c,a60057o0512,03070,02a60057o0512c
2,4,o,a59986o0482,02817,04a59986o0482o
2,2,o,a60020o0755,03907,02a60020o0755o
2,2,o,a60022o0845,11698,02a60022o0845o
2,2,c,a59462o0296,04098,02a59462o0296c
2,2,o,a60029o0712,03307,02a60029o0712o
2,2,o,a59917o0255,04512,02a59917o0255o
2,2,c,a59870o0487,02882,02a59870o0487c
2,2,o,a59869o0500,03321,02a59869o0500o
2,2,o,a59488o0374,06998,02a59488o0374o
2,2,c,a59251o0430,02638,02a59251o0430c
2,2,o,a59126o0175,08917,02a59126o0175o
2,2,o,a57907o0432,23164,02a57907o0432o
2,2,o,a59126o0175,13887,02a59126o0175o
2,2,o,a57532o0154,05695,02a57532o0154o
2,4,c,a59998o0794,02098,04a59998o0794c
2,2,o,a59914o0559,06534,02a59914o0559o
2,2,o,a60028o0658,02276,02a60028o0658o
2,3,o,a60067o0107,00842,03a60067o0107o
2,2,o,a59628o0339,10342,02a59628o0339o
2,1,o,a59825o0445,13602,01a59825o0445o
2,2,o,a59627o0226,07910,02a59627o0226o
2,2,c,a59142o0881,02236,02a59142o0881c
2,2,o,a60027o0481,03720,02a60027o0481o
2,2,o,a59885o0293,04373,02a59885o0293o
2,2,o,a60023o0791,04568,02a60023o0791o
2,1,o,a59795o0214,01126,01a59795o0214o
2,1,c,a59850o0340,03034,01a59850o0340c
2,2,o,a57475o0054,19984,02a57475o0054o
2,2,o,a59870o0894,16087,02a59870o0894o
2,4,o,a60018o0031,00976,04a60018o0031o
2,2,o,a59899o0640,06606,02a59899o0640o
2,2,o,a60034o0815,17568,02a60034o0815o
2,2,c,a59882o0623,04456,02a59882o0623c
2,2,o,a59914o0640,07180,02a59914o0640o
2,2,o,a59916o0061,04569,02a59916o0061o
2,2,c,a59635o0219,07739,02a59635o0219c
2,2,c,a59998o0623,04882,02a59998o0623c
2,3,c,a60033o0627,00435,03a60033o0627c
2,2,c,a59115o0640,01995,02a59115o0640c
2,3,c,a60032o0314,00842,03a60032o0314c
2,2,o,a60022o0539,02884,02a60022o0539o
2,2,c,a57778o0667,02824,02a57778o0667c
2,2,o,a59606o0232,03326,02a59606o0232o
2,2,o,a59039o0700,03897,02a59039o0700o
2,2,c,a59881o0592,11760,02a59881o0592c
2,1,o,a59622o0030,01458,01a59622o0030o
2,2,c,a58279o0043,05603,02a58279o0043c
2,2,o,a59607o0239,05658,02a59607o0239o
2,2,o,a59913o0475,09187,02a59913o0475o
2,2,c,a57778o0692,04457,02a57778o0692c
2,1,o,a59600o0505,02993,01a59600o0505o
2,2,o,a57365o0212,07106,02a57365o0212o
2,3,o,a60004o0812,01808,03a60004o0812o
2,2,o,a59885o0518,02942,02a59885o0518o
2,2,c,a59884o0747,03365,02a59884o0747c
2,2,c,a59881o0592,07267,02a59881o0592c
2,2,o,a60017o0299,02306,02a60017o0299o
2,2,o,a59481o0927,13833,02a59481o0927o
2,2,c,a59457o0318,05478,02a59457o0318c
2,3,o,a59984o0222,06843,03a59984o0222o
2,2,o,a57364o0284,06534,02a57364o0284o
2,2,o,a59244o0358,04599,02a59244o0358o
2,2,c,a60057o0512,03420,02a60057o0512c
2,2,o,a57440o0122,07189,02a57440o0122o
2,2,o,a59222o1012,01216,02a59222o1012o
2,3,o,a60031o0184,16917,03a60031o0184o
2,3,o,a60013o0796,04059,03a60013o0796o
2,2,o,a59543o0531,04181,02a59543o0531o
2,3,o,a59977o0556,02546,03a59977o0556o
2,2,o,a59914o0640,07940,02a59914o0640o
2,2,o,a59543o0545,02791,02a59543o0545o
2,3,o,a60004o0805,03512,03a60004o0805o
2,2,c,a57489o0053,14982,02a57489o0053c
2,2,o,a60043o0507,02432,02a60043o0507o
2,3,c,a60016o0064,14117,03a60016o0064c
2,2,o,a59908o0108,01846,02a59908o0108o
2,2,o,a57523o0061,05285,02a57523o0061o
2,2,o,a60029o0575,01938,02a60029o0575o
2,2,o,a59885o0346,02043,02a59885o0346o
2,2,c,a59289o0105,07325,02a59289o0105c
2,2,o,a60029o0470,03062,02a60029o0470o
2,2,o,a59841o0822,06344,02a59841o0822o
2,2,o,a60022o0539,02154,02a60022o0539o
2,2,o,a59481o0927,15510,02a59481o0927o
2,3,o,a60004o0856,04912,03a60004o0856o
2,2,c,a59015o0101,02541,02a59015o0101c
2,2,o,a60024o0524,03471,02a60024o0524o
2,2,c,a59616o0728,04244,02a59616o0728c
2,3,c,a60017o0161,04647,03a60017o0161c
2,2,c,a59616o0728,03753,02a59616o0728c
2,2,o,a60028o0651,01919,02a60028o0651o
2,2,o,a57466o0509,02368,02a57466o0509o
2,2,c,a59780o0149,02971,02a59780o0149c
2,2,c,a59882o0356,04182,02a59882o0356c
2,3,c,a60023o0817,03259,03a60023o0817c
2,1,o,a59292o0124,00992,01a59292o0124o
2,2,c,a59880o0052,04601,02a59880o0052c
2,3,o,a60050o0623,00052,03a60050o0623o
2,2,o,a57440o0122,09414,02a57440o0122o
2,2,o,a60034o0815,16975,02a60034o0815o
2,2,c,a59876o0335,02255,02a59876o0335c
2,2,o,a59319o0135,03581,02a59319o0135o
2,2,o,a60020o0740,04235,02a60020o0740o
2,2,o,a59356o0096,01996,02a59356o0096o
2,3,o,a59987o0475,18595,03a59987o0475o
2,3,o,a60044o0508,02044,03a60044o0508o
2,1,o,a59871o0508,03644,01a59871o0508o
2,3,o,a60005o0745,00771,03a60005o0745o
2,2,o,a59868o0863,04622,02a59868o0863o
2,3,c,a60032o0182,00566,03a60032o0182c
2,2,o,a59914o0683,06706,02a59914o0683o
2,3,o,a60031o0170,04211,03a60031o0170o
2,2,o,a60017o0328,03622,02a60017o0328o
2,2,c,a59824o0771,00566,02a59824o0771c
2,3,o,a60005o0745,04299,03a60005o0745o
2,2,o,a59885o0250,08944,02a59885o0250o
2,3,o,a59895o0570,01664,03a59895o0570o
2,2,o,a57413o0614,06060,02a57413o0614o
2,2,o,a57365o0266,09305,02a57365o0266o
2,2,o,a59885o0293,04762,02a59885o0293o
2,2,c,a57778o0667,02191,02a57778o0667c
2,3,o,a59994o0128,06148,03a59994o0128o
2,2,c,a57778o0667,02778,02a57778o0667c
2,2,o,a60071o0407,01805,02a60071o0407o
2,2,o,a59487o0740,03637,02a59487o0740o
2,2,o,a60022o0845,08906,02a60022o0845o
2,2,c,a59882o0356,05293,02a59882o0356c
2,2,o,a59909o0476,03913,02a59909o0476o
2,2,o,a57466o0533,03090,02a57466o0533o
2,2,o,a60034o0783,07300,02a60034o0783o
2,2,o,a60043o0507,03651,02a60043o0507o
2,2,c,a60051o0612,03503,02a60051o0612c
2,2,o,a59914o0640,06811,02a59914o0640o
2,3,c,a60025o0623,02030,03a60025o0623c
2,1,o,a59600o0563,05614,01a59600o0563o
2,1,o,a59597o0269,02248,01a59597o0269o
2,2,o,a60022o0845,13891,02a60022o0845o
2,2,o,a57907o0432,26931,02a57907o0432o
2,2,c,a59635o0219,06988,02a59635o0219c
2,1,c,a59377o0210,02545,01a59377o0210c
2,2,c,a57489o0053,15714,02a57489o0053c
2,2,o,a57413o0626,05759,02a57413o0626o
2,2,o,a59478o0364,02705,02a59478o0364o
2,2,o,a59319o0135,04262,02a59319o0135o
2,1,c,a59854o0523,02145,01a59854o0523c
2,2,c,a57489o0053,12536,02a57489o0053c
2,2,o,a59896o0281,02283,02a59896o0281o
2,2,c,a57489o0053,15636,02a57489o0053c
2,2,o,a59356o0096,03136,02a59356o0096o
2,2,o,a59541o0093,01472,02a59541o0093o
2,1,o,a59610o0971,00147,01a59610o0971o
2,2,o,a59519o0866,03206,02a59519o0866o
2,2,o,a59319o0135,04144,02a59319o0135o
2,2,c,a59031o0759,02492,02a59031o0759c
2,2,o,a59487o0740,05745,02a59487o0740o
2,2,o,a59519o0866,02899,02a59519o0866o
2,2,c,a59876o0024,22682,02a59876o0024c
2,2,o,a60043o0507,03231,02a60043o0507o
2,2,o,a59914o0640,06991,02a59914o0640o
2,2,o,a57365o0212,05764,02a57365o0212o
2,1,o,a59534o0947,00259,01a59534o0947o
2,2,o,a59868o0435,03002,02a59868o0435o
2,2,c,a59289o0105,06630,02a59289o0105c
2,4,c,a59927o0110,03377,04a59927o0110c
2,2,o,a57365o0212,06460,02a57365o0212o
2,2,c,a60049o0558,02280,02a60049o0558c
2,2,c,a59868o0062,10119,02a59868o0062c
2,2,c,a59455o0269,19077,02a59455o0269c
2,2,c,a60049o0558,03724,02a60049o0558c
2,2,o,a60067o0431,01144,02a60067o0431o
2,2,c,a59223o0483,06019,02a59223o0483c
2,2,o,a60020o0740,03821,02a60020o0740o
2,2,c,a57778o0739,04322,02a57778o0739c
2,2,o,a59871o0743,08956,02a59871o0743o
2,2,c,a59289o0105,06840,02a59289o0105c
2,2,o,a59914o0683,10185,02a59914o0683o
2,2,o,a57365o0266,07795,02a57365o0266o
2,2,o,a60034o0815,18245,02a60034o0815o
2,2,o,a59898o0212,04431,02a59898o0212o
2,2,o,a59908o0086,04135,02a59908o0086o
2,2,o,a57475o0054,12668,02a57475o0054o
2,2,c,a59998o0623,03813,02a59998o0623c
2,1,o,a59599o0827,03186,01a59599o0827o
2,2,o,a59870o0894,14926,02a59870o0894o
2,2,c,a59223o0483,05906,02a59223o0483c
2,2,o,a60029o0712,03874,02a60029o0712o
2,2,o,a60023o0811,03891,02a60023o0811o
2,3,o,a60067o0107,02863,03a60067o0107o
2,2,o,a59319o0135,04159,02a59319o0135o
2,3,o,a60004o0805,00711,03a60004o0805o
2,2,o,a57365o0212,06345,02a57365o0212o
2,2,o,a59868o0714,03038,02a59868o0714o
2,2,o,a57365o0266,08175,02a57365o0266o
2,2,o,a60028o0658,02242,02a60028o0658o
2,4,o,a60006o0845,04915,04a60006o0845o
2,3,c,a60032o0182,00375,03a60032o0182c
2,2,o,a59913o0475,07172,02a59913o0475o
2,4,c,a60047o0244,03501,04a60047o0244c
2,2,c,a59881o0592,09767,02a59881o0592c
2,2,o,a59625o0510,01649,02a59625o0510o
2,2,o,a59870o0894,15747,02a59870o0894o
2,2,o,a59519o0866,04308,02a59519o0866o
2,2,o,a59546o0259,02282,02a59546o0259o
2,2,o,a59916o0455,05373,02a59916o0455o
2,2,o,a59628o0339,06595,02a59628o0339o
2,2,o,a59841o0822,06000,02a59841o0822o
2,2,c,a59882o0415,03866,02a59882o0415c
2,1,o,a59411o0110,07187,01a59411o0110o
2,2,o,a59126o0175,09715,02a59126o0175o
2,2,o,a59870o0894,15137,02a59870o0894o
2,2,c,a59876o0741,01009,02a59876o0741c
2,1,o,a59411o0110,09227,01a59411o0110o
2,2,c,a57778o0692,02717,02a57778o0692c
2,2,o,a59916o0061,09662,02a59916o0061o
2,2,o,a60021o0856,03591,02a60021o0856o
2,2,c,a59198o0238,01877,02a59198o0238c
2,2,o,a57364o0284,04639,02a57364o0284o
2,2,o,a59885o0518,02004,02a59885o0518o
2,3,o,a60004o0812,02780,03a60004o0812o
2,2,o,a60039o0730,04045,02a60039o0730o
2,2,o,a59914o0640,11261,02a59914o0640o
2,1,c,a59905o0899,00157,01a59905o0899c
2,1,c,a59854o0548,01161,01a59854o0548c
2,2,o,a59885o0250,07285,02a59885o0250o
2,2,o,a59896o0166,04233,02a59896o0166o
2,2,o,a57413o0614,03648,02a57413o0614o
2,2,o,a59628o0339,07370,02a59628o0339o
2,2,c,a59251o0430,04045,02a59251o0430c
2,2,c,a57981o0020,08640,02a57981o0020c
2,3,o,a60005o0764,02144,03a60005o0764o
2,2,o,a59628o0339,08207,02a59628o0339o
2,2,o,a57470o0083,06698,02a57470o0083o
2,4,o,a59915o0677,05434,04a59915o0677o
2,1,o,a59597o0276,01537,01a59597o0276o
2,2,o,a57475o0054,13466,02a57475o0054o
2,2,o,a57364o0284,06543,02a57364o0284o
2,2,o,a59420o0758,03854,02a59420o0758o
2,2,c,a59518o0627,02682,02a59518o0627c
2,3,c,a60021o0584,10925,03a60021o0584c
2,2,o,a59896o0281,02774,02a59896o0281o
2,2,o,a59429o0348,05446,02a59429o0348o
2,1,o,a59616o0254,03432,01a59616o0254o
2,2,o,a59884o0298,02673,02a59884o0298o
2,4,o,a60018o0031,06611,04a60018o0031o
2,2,c,a59223o0483,05146,02a59223o0483c
2,2,o,a59478o0373,01591,02a59478o0373o
2,2,o,a59927o0476,01672,02a59927o0476o
2,2,o,a59885o0257,03630,02a59885o0257o
2,4,o,a59911o0401,07319,04a59911o0401o
2,3,c,a60026o0298,25693,03a60026o0298c
2,2,c,a59462o0296,03494,02a59462o0296c
2,2,o,a57532o0191,03929,02a57532o0191o
2,2,c,a59824o0771,00555,02a59824o0771c
2,1,o,a59829o0277,26430,01a59829o0277o
2,2,c,a57870o0572,09632,02a57870o0572c
2,2,o,a59899o0029,06805,02a59899o0029o
